commodity,day,qty
BreadCrumb,355,185.07999999999998
Candy,355,0.0
Default,355,0.0
Dip,355,0.0
Instant,355,0.0
Not Available,355,0.0
Nut,355,2784.1519999999996
Powder,355,0.0
Supplement,355,0.0
Tobacco,355,0.0
BreadCrumb,356,0.0
Candy,356,0.0
Default,356,0.0
Dip,356,0.0
Instant,356,0.0
Not Available,356,0.0
Nut,356,593.156
Powder,356,0.0
Supplement,356,166.25
Tobacco,356,0.0
BreadCrumb,369,0.0
Candy,369,0.0
Default,369,0.0
Dip,369,0.0
Instant,369,0.0
Not Available,369,0.0
Nut,369,1274.22
Powder,369,0.0
Supplement,369,0.0
Tobacco,369,0.0
BreadCrumb,370,0.0
Candy,370,0.0
Default,370,0.0
Dip,370,0.0
Instant,370,0.0
Not Available,370,0.0
Nut,370,2135.7599999999998
Powder,370,0.0
Supplement,370,0.0
Tobacco,370,0.0
BreadCrumb,371,0.0
Candy,371,0.0
Default,371,0.0
Dip,371,0.0
Instant,371,0.0
Not Available,371,0.0
Nut,371,340.0799999999999
Powder,371,0.0
Supplement,371,54.432
Tobacco,371,0.0
BreadCrumb,372,166.32
Candy,372,0.0
Default,372,0.0
Dip,372,0.0
Instant,372,0.0
Not Available,372,0.0
Nut,372,304.74800000000005
Powder,372,180.912
Supplement,372,0.0
Tobacco,372,0.0
BreadCrumb,375,0.0
Candy,375,0.0
Default,375,0.0
Dip,375,0.0
Instant,375,0.0
Not Available,375,0.0
Nut,375,358.362
Powder,375,0.0
Supplement,375,0.0
Tobacco,375,0.0
BreadCrumb,376,0.0
Candy,376,0.0
Default,376,0.0
Dip,376,0.0
Instant,376,0.0
Not Available,376,0.0
Nut,376,839.964
Powder,376,0.0
Supplement,376,40.176
Tobacco,376,0.0
BreadCrumb,377,0.0
Candy,377,0.0
Default,377,0.0
Dip,377,0.0
Instant,377,0.0
Not Available,377,0.0
Nut,377,2642.416
Powder,377,0.0
Supplement,377,0.0
Tobacco,377,0.0
BreadCrumb,378,0.0
Candy,378,0.0
Default,378,0.0
Dip,378,0.0
Instant,378,0.0
Not Available,378,0.0
Nut,378,781.8200000000002
Powder,378,0.0
Supplement,378,39.888000000000005
Tobacco,378,0.0
BreadCrumb,379,0.0
Candy,379,60.0
Default,379,0.0
Dip,379,0.0
Instant,379,0.0
Not Available,379,0.0
Nut,379,599.82
Powder,379,0.0
Supplement,379,23.327999999999996
Tobacco,379,0.0
BreadCrumb,380,0.0
Candy,380,0.0
Default,380,0.0
Dip,380,0.0
Instant,380,0.0
Not Available,380,0.0
Nut,380,131.976
Powder,380,45.36
Supplement,380,0.0
Tobacco,380,0.0
BreadCrumb,382,0.0
Candy,382,127.764
Default,382,0.0
Dip,382,0.0
Instant,382,0.0
Not Available,382,0.0
Nut,382,2682.832
Powder,382,0.0
Supplement,382,231.25
Tobacco,382,0.0
BreadCrumb,383,0.0
Candy,383,0.0
Default,383,0.0
Dip,383,0.0
Instant,383,0.0
Not Available,383,0.0
Nut,383,1093.3680000000002
Powder,383,0.0
Supplement,383,80.49600000000001
Tobacco,383,0.0
BreadCrumb,384,0.0
Candy,384,0.0
Default,384,0.0
Dip,384,0.0
Instant,384,0.0
Not Available,384,0.0
Nut,384,717.304
Powder,384,0.0
Supplement,384,19.44
Tobacco,384,0.0
BreadCrumb,385,0.0
Candy,385,0.0
Default,385,0.0
Dip,385,0.0
Instant,385,0.0
Not Available,385,0.0
Nut,385,459.42
Powder,385,0.0
Supplement,385,31.536
Tobacco,385,0.0
BreadCrumb,386,0.0
Candy,386,0.0
Default,386,0.0
Dip,386,0.0
Instant,386,0.0
Not Available,386,0.0
Nut,386,284.544
Powder,386,0.0
Supplement,386,10.368
Tobacco,386,0.0
BreadCrumb,389,0.0
Candy,389,0.0
Default,389,0.0
Dip,389,0.0
Instant,389,0.0
Not Available,389,0.0
Nut,389,1104.94
Powder,389,0.0
Supplement,389,0.0
Tobacco,389,0.0
BreadCrumb,390,0.0
Candy,390,0.0
Default,390,0.0
Dip,390,0.0
Instant,390,0.0
Not Available,390,0.0
Nut,390,744.7999999999998
Powder,390,20.736
Supplement,390,0.0
Tobacco,390,0.0
BreadCrumb,391,0.0
Candy,391,0.0
Default,391,0.0
Dip,391,0.0
Instant,391,0.0
Not Available,391,0.0
Nut,391,3780.744
Powder,391,0.0
Supplement,391,44.496
Tobacco,391,0.0
BreadCrumb,392,0.0
Candy,392,0.0
Default,392,0.0
Dip,392,0.0
Instant,392,0.0
Not Available,392,0.0
Nut,392,935.994
Powder,392,0.0
Supplement,392,33.84
Tobacco,392,0.0
BreadCrumb,393,0.0
Candy,393,0.0
Default,393,0.0
Dip,393,0.0
Instant,393,0.0
Not Available,393,0.0
Nut,393,482.852
Powder,393,0.0
Supplement,393,3.7439999999999998
Tobacco,393,0.0
BreadCrumb,396,0.0
Candy,396,0.0
Default,396,0.0
Dip,396,0.0
Instant,396,0.0
Not Available,396,0.0
Nut,396,933.564
Powder,396,0.0
Supplement,396,0.0
Tobacco,396,0.0
BreadCrumb,397,0.0
Candy,397,60.0
Default,397,0.0
Dip,397,0.0
Instant,397,0.0
Not Available,397,0.0
Nut,397,934.2799999999999
Powder,397,0.0
Supplement,397,0.0
Tobacco,397,80.112
BreadCrumb,398,0.0
Candy,398,0.0
Default,398,0.0
Dip,398,0.0
Instant,398,0.0
Not Available,398,0.0
Nut,398,787.9440000000001
Powder,398,0.0
Supplement,398,0.0
Tobacco,398,0.0
BreadCrumb,399,0.0
Candy,399,0.0
Default,399,0.0
Dip,399,0.0
Instant,399,0.0
Not Available,399,0.0
Nut,399,374.868
Powder,399,0.0
Supplement,399,66.096
Tobacco,399,0.0
BreadCrumb,400,0.0
Candy,400,0.0
Default,400,0.0
Dip,400,0.0
Instant,400,0.0
Not Available,400,0.0
Nut,400,2004.98
Powder,400,0.0
Supplement,400,0.0
Tobacco,400,0.0
BreadCrumb,403,0.0
Candy,403,0.0
Default,403,0.0
Dip,403,0.0
Instant,403,0.0
Not Available,403,0.0
Nut,403,517.9200000000001
Powder,403,0.0
Supplement,403,240.0
Tobacco,403,0.0
BreadCrumb,404,124.32
Candy,404,0.0
Default,404,0.0
Dip,404,0.0
Instant,404,0.0
Not Available,404,0.0
Nut,404,920.7600000000002
Powder,404,0.0
Supplement,404,0.0
Tobacco,404,0.0
BreadCrumb,405,0.0
Candy,405,0.0
Default,405,0.0
Dip,405,0.0
Instant,405,0.0
Not Available,405,0.0
Nut,405,2490.8039999999996
Powder,405,0.0
Supplement,405,0.0
Tobacco,405,0.0
BreadCrumb,406,0.0
Candy,406,0.0
Default,406,0.0
Dip,406,0.0
Instant,406,0.0
Not Available,406,0.0
Nut,406,618.752
Powder,406,0.0
Supplement,406,0.0
Tobacco,406,0.0
BreadCrumb,407,0.0
Candy,407,0.0
Default,407,0.0
Dip,407,0.0
Instant,407,0.0
Not Available,407,0.0
Nut,407,2291.52
Powder,407,0.0
Supplement,407,0.0
Tobacco,407,0.0
BreadCrumb,410,0.0
Candy,410,0.0
Default,410,0.0
Dip,410,0.0
Instant,410,0.0
Not Available,410,0.0
Nut,410,1110.548
Powder,410,0.0
Supplement,410,44.06399999999999
Tobacco,410,0.0
BreadCrumb,411,0.0
Candy,411,0.0
Default,411,0.0
Dip,411,0.0
Instant,411,0.0
Not Available,411,0.0
Nut,411,751.304
Powder,411,0.0
Supplement,411,57.023999999999994
Tobacco,411,0.0
BreadCrumb,412,0.0
Candy,412,0.0
Default,412,0.0
Dip,412,0.0
Instant,412,0.0
Not Available,412,0.0
Nut,412,2028.1200000000001
Powder,412,0.0
Supplement,412,0.0
Tobacco,412,0.0
BreadCrumb,413,0.0
Candy,413,0.0
Default,413,0.0
Dip,413,0.0
Instant,413,0.0
Not Available,413,0.0
Nut,413,424.32
Powder,413,0.0
Supplement,413,90.72000000000001
Tobacco,413,0.0
BreadCrumb,414,0.0
Candy,414,0.0
Default,414,0.0
Dip,414,0.0
Instant,414,0.0
Not Available,414,0.0
Nut,414,743.09
Powder,414,0.0
Supplement,414,0.0
Tobacco,414,0.0
BreadCrumb,417,0.0
Candy,417,0.0
Default,417,0.0
Dip,417,0.0
Instant,417,0.0
Not Available,417,0.0
Nut,417,970.778
Powder,417,0.0
Supplement,417,37.296
Tobacco,417,0.0
BreadCrumb,418,0.0
Candy,418,0.0
Default,418,0.0
Dip,418,0.0
Instant,418,0.0
Not Available,418,0.0
Nut,418,1110.3280000000002
Powder,418,0.0
Supplement,418,0.0
Tobacco,418,0.0
BreadCrumb,419,0.0
Candy,419,0.0
Default,419,0.0
Dip,419,0.0
Instant,419,0.0
Not Available,419,0.0
Nut,419,2631.096
Powder,419,0.0
Supplement,419,0.0
Tobacco,419,0.0
BreadCrumb,420,0.0
Candy,420,0.0
Default,420,0.0
Dip,420,0.0
Instant,420,0.0
Not Available,420,0.0
Nut,420,822.5760000000001
Powder,420,0.0
Supplement,420,0.0
Tobacco,420,0.0
BreadCrumb,421,351.4
Candy,421,0.0
Default,421,0.0
Dip,421,71.058
Instant,421,0.0
Not Available,421,0.0
Nut,421,349.596
Powder,421,0.0
Supplement,421,0.0
Tobacco,421,0.0
BreadCrumb,424,0.0
Candy,424,0.0
Default,424,0.0
Dip,424,57.023999999999994
Instant,424,0.0
Not Available,424,0.0
Nut,424,2025.7800000000002
Powder,424,0.0
Supplement,424,0.0
Tobacco,424,0.0
BreadCrumb,425,0.0
Candy,425,0.0
Default,425,0.0
Dip,425,0.0
Instant,425,0.0
Not Available,425,0.0
Nut,425,352.40400000000005
Powder,425,93.75
Supplement,425,0.0
Tobacco,425,0.0
BreadCrumb,426,0.0
Candy,426,0.0
Default,426,0.0
Dip,426,0.0
Instant,426,0.0
Not Available,426,0.0
Nut,426,2113.764
Powder,426,0.0
Supplement,426,0.0
Tobacco,426,0.0
BreadCrumb,427,0.0
Candy,427,0.0
Default,427,0.0
Dip,427,0.0
Instant,427,0.0
Not Available,427,0.0
Nut,427,406.84799999999996
Powder,427,0.0
Supplement,427,0.0
Tobacco,427,0.0
BreadCrumb,431,0.0
Candy,431,0.0
Default,431,0.0
Dip,431,0.0
Instant,431,0.0
Not Available,431,0.0
Nut,431,1094.3520000000003
Powder,431,0.0
Supplement,431,0.0
Tobacco,431,0.0
BreadCrumb,432,0.0
Candy,432,0.0
Default,432,0.0
Dip,432,0.0
Instant,432,0.0
Not Available,432,0.0
Nut,432,863.1
Powder,432,0.0
Supplement,432,0.0
Tobacco,432,0.0
BreadCrumb,433,0.0
Candy,433,0.0
Default,433,0.0
Dip,433,0.0
Instant,433,0.0
Not Available,433,0.0
Nut,433,2184.8999999999996
Powder,433,24.624000000000002
Supplement,433,0.0
Tobacco,433,0.0
BreadCrumb,434,0.0
Candy,434,0.0
Default,434,0.0
Dip,434,0.0
Instant,434,0.0
Not Available,434,0.0
Nut,434,247.572
Powder,434,0.0
Supplement,434,0.0
Tobacco,434,0.0
BreadCrumb,435,0.0
Candy,435,0.0
Default,435,0.0
Dip,435,0.0
Instant,435,0.0
Not Available,435,0.0
Nut,435,378.14400000000006
Powder,435,0.0
Supplement,435,0.0
Tobacco,435,0.0
BreadCrumb,438,0.0
Candy,438,0.0
Default,438,0.0
Dip,438,0.0
Instant,438,0.0
Not Available,438,0.0
Nut,438,633.828
Powder,438,0.0
Supplement,438,0.0
Tobacco,438,0.0
BreadCrumb,439,0.0
Candy,439,0.0
Default,439,0.0
Dip,439,0.0
Instant,439,0.0
Not Available,439,0.0
Nut,439,709.4999999999999
Powder,439,0.0
Supplement,439,0.0
Tobacco,439,0.0
BreadCrumb,440,0.0
Candy,440,0.0
Default,440,0.0
Dip,440,0.0
Instant,440,0.0
Not Available,440,0.0
Nut,440,465.548
Powder,440,0.0
Supplement,440,50.832
Tobacco,440,0.0
BreadCrumb,441,0.0
Candy,441,0.0
Default,441,0.0
Dip,441,0.0
Instant,441,0.0
Not Available,441,0.0
Nut,441,687.004
Powder,441,0.0
Supplement,441,35.568000000000005
Tobacco,441,0.0
BreadCrumb,442,166.32
Candy,442,0.0
Default,442,0.0
Dip,442,0.0
Instant,442,0.0
Not Available,442,0.0
Nut,442,1596.0
Powder,442,0.0
Supplement,442,0.0
Tobacco,442,0.0
BreadCrumb,445,0.0
Candy,445,0.0
Default,445,0.0
Dip,445,0.0
Instant,445,0.0
Not Available,445,0.0
Nut,445,621.928
Powder,445,0.0
Supplement,445,0.0
Tobacco,445,0.0
BreadCrumb,446,0.0
Candy,446,0.0
Default,446,0.0
Dip,446,0.0
Instant,446,0.0
Not Available,446,0.0
Nut,446,288.288
Powder,446,0.0
Supplement,446,0.0
Tobacco,446,0.0
BreadCrumb,447,0.0
Candy,447,0.0
Default,447,0.0
Dip,447,0.0
Instant,447,0.0
Not Available,447,0.0
Nut,447,508.092
Powder,447,0.0
Supplement,447,0.0
Tobacco,447,0.0
BreadCrumb,448,0.0
Candy,448,0.0
Default,448,0.0
Dip,448,0.0
Instant,448,0.0
Not Available,448,0.0
Nut,448,633.516
Powder,448,0.0
Supplement,448,20.016000000000002
Tobacco,448,0.0
BreadCrumb,449,0.0
Candy,449,0.0
Default,449,0.0
Dip,449,0.0
Instant,449,0.0
Not Available,449,0.0
Nut,449,1596.0
Powder,449,0.0
Supplement,449,0.0
Tobacco,449,0.0
BreadCrumb,452,0.0
Candy,452,0.0
Default,452,0.0
Dip,452,0.0
Instant,452,0.0
Not Available,452,0.0
Nut,452,2508.66
Powder,452,0.0
Supplement,452,100.0
Tobacco,452,0.0
BreadCrumb,453,0.0
Candy,453,0.0
Default,453,0.0
Dip,453,0.0
Instant,453,0.0
Not Available,453,0.0
Nut,453,755.496
Powder,453,0.0
Supplement,453,0.0
Tobacco,453,0.0
BreadCrumb,454,0.0
Candy,454,0.0
Default,454,0.0
Dip,454,0.0
Instant,454,0.0
Not Available,454,0.0
Nut,454,729.348
Powder,454,0.0
Supplement,454,50.7
Tobacco,454,0.0
BreadCrumb,455,0.0
Candy,455,0.0
Default,455,0.0
Dip,455,0.0
Instant,455,0.0
Not Available,455,0.0
Nut,455,1120.1960000000001
Powder,455,0.0
Supplement,455,0.0
Tobacco,455,0.0
BreadCrumb,459,0.0
Candy,459,0.0
Default,459,0.0
Dip,459,0.0
Instant,459,0.0
Not Available,459,0.0
Nut,459,533.66
Powder,459,0.0
Supplement,459,0.0
Tobacco,459,0.0
BreadCrumb,460,0.0
Candy,460,0.0
Default,460,0.0
Dip,460,0.0
Instant,460,0.0
Not Available,460,0.0
Nut,460,497.796
Powder,460,0.0
Supplement,460,0.0
Tobacco,460,0.0
BreadCrumb,461,0.0
Candy,461,0.0
Default,461,0.0
Dip,461,0.0
Instant,461,0.0
Not Available,461,0.0
Nut,461,1055.064
Powder,461,0.0
Supplement,461,0.0
Tobacco,461,0.0
BreadCrumb,462,0.0
Candy,462,0.0
Default,462,0.0
Dip,462,0.0
Instant,462,0.0
Not Available,462,0.0
Nut,462,1801.6080000000002
Powder,462,0.0
Supplement,462,2.592
Tobacco,462,0.0
BreadCrumb,463,0.0
Candy,463,0.0
Default,463,0.0
Dip,463,0.0
Instant,463,0.0
Not Available,463,0.0
Nut,463,630.0799999999999
Powder,463,0.0
Supplement,463,0.0
Tobacco,463,0.0
BreadCrumb,466,166.32
Candy,466,0.0
Default,466,0.0
Dip,466,0.0
Instant,466,0.0
Not Available,466,0.0
Nut,466,2221.6279999999997
Powder,466,0.0
Supplement,466,0.0
Tobacco,466,0.0
BreadCrumb,467,0.0
Candy,467,0.0
Default,467,0.0
Dip,467,0.0
Instant,467,0.0
Not Available,467,0.0
Nut,467,600.4639999999999
Powder,467,0.0
Supplement,467,0.0
Tobacco,467,0.0
BreadCrumb,468,0.0
Candy,468,0.0
Default,468,0.0
Dip,468,0.0
Instant,468,0.0
Not Available,468,0.0
Nut,468,344.29200000000003
Powder,468,0.0
Supplement,468,0.0
Tobacco,468,0.0
BreadCrumb,469,0.0
Candy,469,0.0
Default,469,0.0
Dip,469,0.0
Instant,469,0.0
Not Available,469,0.0
Nut,469,380.95200000000006
Powder,469,19.152
Supplement,469,0.0
Tobacco,469,0.0
BreadCrumb,470,0.0
Candy,470,0.0
Default,470,0.0
Dip,470,0.0
Instant,470,0.0
Not Available,470,0.0
Nut,470,334.124
Powder,470,0.0
Supplement,470,0.0
Tobacco,470,35.879999999999995
BreadCrumb,474,0.0
Candy,474,0.0
Default,474,0.0
Dip,474,0.0
Instant,474,0.0
Not Available,474,0.0
Nut,474,3.92
Powder,474,0.0
Supplement,474,0.0
Tobacco,474,0.0
BreadCrumb,476,0.0
Candy,476,0.0
Default,476,0.0
Dip,476,0.0
Instant,476,0.0
Not Available,476,0.0
Nut,476,0.0
Powder,476,20.0
Supplement,476,0.0
Tobacco,476,0.0
BreadCrumb,480,0.0
Candy,480,0.0
Default,480,0.0
Dip,480,0.0
Instant,480,0.0
Not Available,480,0.0
Nut,480,814.3520000000001
Powder,480,0.0
Supplement,480,0.0
Tobacco,480,0.0
BreadCrumb,481,0.0
Candy,481,0.0
Default,481,0.0
Dip,481,0.0
Instant,481,0.0
Not Available,481,0.0
Nut,481,2742.912
Powder,481,0.0
Supplement,481,0.0
Tobacco,481,0.0
BreadCrumb,482,0.0
Candy,482,0.0
Default,482,0.0
Dip,482,0.0
Instant,482,0.0
Not Available,482,0.0
Nut,482,953.3640000000003
Powder,482,0.0
Supplement,482,0.0
Tobacco,482,0.0
BreadCrumb,483,0.0
Candy,483,0.0
Default,483,0.0
Dip,483,0.0
Instant,483,0.0
Not Available,483,0.0
Nut,483,391.404
Powder,483,0.0
Supplement,483,0.0
Tobacco,483,0.0
BreadCrumb,484,0.0
Candy,484,0.0
Default,484,0.0
Dip,484,0.0
Instant,484,0.0
Not Available,484,0.0
Nut,484,2502.5519999999997
Powder,484,0.0
Supplement,484,0.0
Tobacco,484,0.0
BreadCrumb,487,0.0
Candy,487,0.0
Default,487,0.0
Dip,487,0.0
Instant,487,0.0
Not Available,487,0.0
Nut,487,887.94
Powder,487,0.0
Supplement,487,0.0
Tobacco,487,0.0
BreadCrumb,488,0.0
Candy,488,0.0
Default,488,0.0
Dip,488,0.0
Instant,488,0.0
Not Available,488,0.0
Nut,488,515.268
Powder,488,0.0
Supplement,488,0.0
Tobacco,488,0.0
BreadCrumb,489,124.04
Candy,489,0.0
Default,489,0.0
Dip,489,0.0
Instant,489,0.0
Not Available,489,0.0
Nut,489,1136.516
Powder,489,0.0
Supplement,489,0.0
Tobacco,489,0.0
BreadCrumb,490,0.0
Candy,490,0.0
Default,490,0.0
Dip,490,0.0
Instant,490,0.0
Not Available,490,0.0
Nut,490,589.374
Powder,490,0.0
Supplement,490,0.0
Tobacco,490,0.0
BreadCrumb,491,0.0
Candy,491,0.0
Default,491,0.0
Dip,491,0.0
Instant,491,0.0
Not Available,491,0.0
Nut,491,330.096
Powder,491,0.0
Supplement,491,0.0
Tobacco,491,0.0
BreadCrumb,494,0.0
Candy,494,0.0
Default,494,0.0
Dip,494,0.0
Instant,494,0.0
Not Available,494,0.0
Nut,494,1104.5359999999998
Powder,494,0.0
Supplement,494,0.0
Tobacco,494,0.0
BreadCrumb,495,0.0
Candy,495,0.0
Default,495,0.0
Dip,495,0.0
Instant,495,0.0
Not Available,495,0.0
Nut,495,752.744
Powder,495,0.0
Supplement,495,0.0
Tobacco,495,0.0
BreadCrumb,496,0.0
Candy,496,0.0
Default,496,0.0
Dip,496,0.0
Instant,496,0.0
Not Available,496,0.0
Nut,496,618.9
Powder,496,0.0
Supplement,496,0.0
Tobacco,496,0.0
BreadCrumb,497,0.0
Candy,497,0.0
Default,497,0.0
Dip,497,0.0
Instant,497,0.0
Not Available,497,0.0
Nut,497,417.924
Powder,497,0.0
Supplement,497,0.0
Tobacco,497,0.0
BreadCrumb,498,185.07999999999998
Candy,498,0.0
Default,498,0.0
Dip,498,0.0
Instant,498,0.0
Not Available,498,0.0
Nut,498,2537.624
Powder,498,0.0
Supplement,498,0.0
Tobacco,498,-6.552
BreadCrumb,501,0.0
Candy,501,0.0
Default,501,0.0
Dip,501,0.0
Instant,501,0.0
Not Available,501,0.0
Nut,501,2814.344
Powder,501,0.0
Supplement,501,0.0
Tobacco,501,0.0
BreadCrumb,502,0.0
Candy,502,0.0
Default,502,0.0
Dip,502,0.0
Instant,502,0.0
Not Available,502,0.0
Nut,502,440.02799999999996
Powder,502,0.0
Supplement,502,0.0
Tobacco,502,0.0
BreadCrumb,503,0.0
Candy,503,0.0
Default,503,0.0
Dip,503,0.0
Instant,503,0.0
Not Available,503,0.0
Nut,503,1097.652
Powder,503,0.0
Supplement,503,44.064
Tobacco,503,0.0
BreadCrumb,504,0.0
Candy,504,0.0
Default,504,0.0
Dip,504,0.0
Instant,504,0.0
Not Available,504,0.0
Nut,504,455.5199999999999
Powder,504,0.0
Supplement,504,0.0
Tobacco,504,0.0
BreadCrumb,505,0.0
Candy,505,0.0
Default,505,0.0
Dip,505,0.0
Instant,505,0.0
Not Available,505,0.0
Nut,505,336.49199999999996
Powder,505,0.0
Supplement,505,0.0
Tobacco,505,0.0
BreadCrumb,508,0.0
Candy,508,0.0
Default,508,0.0
Dip,508,0.0
Instant,508,0.0
Not Available,508,0.0
Nut,508,2308.456
Powder,508,0.0
Supplement,508,0.0
Tobacco,508,0.0
BreadCrumb,509,0.0
Candy,509,0.0
Default,509,0.0
Dip,509,0.0
Instant,509,0.0
Not Available,509,0.0
Nut,509,760.2319999999999
Powder,509,0.0
Supplement,509,0.0
Tobacco,509,0.0
BreadCrumb,510,0.0
Candy,510,0.0
Default,510,0.0
Dip,510,0.0
Instant,510,0.0
Not Available,510,0.0
Nut,510,2076.012
Powder,510,0.0
Supplement,510,0.0
Tobacco,510,-8.57
BreadCrumb,511,0.0
Candy,511,0.0
Default,511,0.0
Dip,511,0.0
Instant,511,0.0
Not Available,511,0.0
Nut,511,495.14399999999995
Powder,511,0.0
Supplement,511,31.68
Tobacco,511,0.0
BreadCrumb,512,0.0
Candy,512,0.0
Default,512,0.0
Dip,512,0.0
Instant,512,0.0
Not Available,512,0.0
Nut,512,328.84799999999996
Powder,512,0.0
Supplement,512,227.5
Tobacco,512,0.0
BreadCrumb,516,0.0
Candy,516,0.0
Default,516,0.0
Dip,516,0.0
Instant,516,0.0
Not Available,516,0.0
Nut,516,655.356
Powder,516,0.0
Supplement,516,0.0
Tobacco,516,0.0
BreadCrumb,517,0.0
Candy,517,0.0
Default,517,0.0
Dip,517,0.0
Instant,517,0.0
Not Available,517,0.0
Nut,517,411.216
Powder,517,0.0
Supplement,517,57.023999999999994
Tobacco,517,0.0
BreadCrumb,518,0.0
Candy,518,0.0
Default,518,0.0
Dip,518,0.0
Instant,518,0.0
Not Available,518,0.0
Nut,518,537.4200000000001
Powder,518,0.0
Supplement,518,57.023999999999994
Tobacco,518,0.0
BreadCrumb,519,0.0
Candy,519,0.0
Default,519,0.0
Dip,519,0.0
Instant,519,0.0
Not Available,519,0.0
Nut,519,1991.772
Powder,519,147.024
Supplement,519,113.75
Tobacco,519,0.0
BreadCrumb,522,0.0
Candy,522,0.0
Default,522,0.0
Dip,522,0.0
Instant,522,0.0
Not Available,522,0.0
Nut,522,431.96400000000006
Powder,522,36.288
Supplement,522,51.84
Tobacco,522,0.0
BreadCrumb,523,0.0
Candy,523,0.0
Default,523,0.0
Dip,523,0.0
Instant,523,0.0
Not Available,523,0.0
Nut,523,791.044
Powder,523,0.0
Supplement,523,183.002
Tobacco,523,0.0
BreadCrumb,524,0.0
Candy,524,0.0
Default,524,0.0
Dip,524,0.0
Instant,524,0.0
Not Available,524,0.0
Nut,524,2122.812
Powder,524,0.0
Supplement,524,57.023999999999994
Tobacco,524,0.0
BreadCrumb,525,0.0
Candy,525,0.0
Default,525,0.0
Dip,525,0.0
Instant,525,0.0
Not Available,525,0.0
Nut,525,413.86800000000005
Powder,525,0.0
Supplement,525,0.0
Tobacco,525,0.0
BreadCrumb,526,0.0
Candy,526,0.0
Default,526,0.0
Dip,526,0.0
Instant,526,0.0
Not Available,526,0.0
Nut,526,252.40799999999996
Powder,526,0.0
Supplement,526,90.71999999999998
Tobacco,526,0.0
BreadCrumb,529,0.0
Candy,529,0.0
Default,529,0.0
Dip,529,0.0
Instant,529,0.0
Not Available,529,0.0
Nut,529,2131.5480000000002
Powder,529,0.0
Supplement,529,0.0
Tobacco,529,0.0
BreadCrumb,530,0.0
Candy,530,0.0
Default,530,0.0
Dip,530,0.0
Instant,530,0.0
Not Available,530,0.0
Nut,530,508.048
Powder,530,0.0
Supplement,530,0.0
Tobacco,530,0.0
BreadCrumb,531,0.0
Candy,531,0.0
Default,531,0.0
Dip,531,0.0
Instant,531,0.0
Not Available,531,0.0
Nut,531,594.616
Powder,531,0.0
Supplement,531,0.0
Tobacco,531,0.0
BreadCrumb,532,0.0
Candy,532,0.0
Default,532,0.0
Dip,532,53.424
Instant,532,0.0
Not Available,532,0.0
Nut,532,523.244
Powder,532,0.0
Supplement,532,0.0
Tobacco,532,0.0
BreadCrumb,533,0.0
Candy,533,0.0
Default,533,0.0
Dip,533,0.0
Instant,533,0.0
Not Available,533,0.0
Nut,533,1596.0
Powder,533,0.0
Supplement,533,0.0
Tobacco,533,0.0
BreadCrumb,536,0.0
Candy,536,0.0
Default,536,0.0
Dip,536,60.0
Instant,536,0.0
Not Available,536,0.0
Nut,536,862.5279999999999
Powder,536,0.0
Supplement,536,0.0
Tobacco,536,0.0
BreadCrumb,537,0.0
Candy,537,0.0
Default,537,0.0
Dip,537,0.0
Instant,537,0.0
Not Available,537,0.0
Nut,537,415.116
Powder,537,0.0
Supplement,537,0.0
Tobacco,537,0.0
BreadCrumb,538,0.0
Candy,538,0.0
Default,538,0.0
Dip,538,0.0
Instant,538,0.0
Not Available,538,0.0
Nut,538,2172.064
Powder,538,0.0
Supplement,538,0.0
Tobacco,538,0.0
BreadCrumb,539,0.0
Candy,539,0.0
Default,539,0.0
Dip,539,0.0
Instant,539,0.0
Not Available,539,0.0
Nut,539,484.88400000000007
Powder,539,0.0
Supplement,539,0.0
Tobacco,539,0.0
BreadCrumb,540,0.0
Candy,540,0.0
Default,540,0.0
Dip,540,0.0
Instant,540,0.0
Not Available,540,0.0
Nut,540,759.4399999999999
Powder,540,0.0
Supplement,540,150.0
Tobacco,540,0.0
BreadCrumb,543,0.0
Candy,543,0.0
Default,543,0.0
Dip,543,0.0
Instant,543,0.0
Not Available,543,0.0
Nut,543,1117.5680000000002
Powder,543,0.0
Supplement,543,0.0
Tobacco,543,0.0
BreadCrumb,544,82.32
Candy,544,0.0
Default,544,0.0
Dip,544,0.0
Instant,544,0.0
Not Available,544,0.0
Nut,544,2325.1880000000006
Powder,544,0.0
Supplement,544,0.0
Tobacco,544,0.0
BreadCrumb,545,0.0
Candy,545,0.0
Default,545,0.0
Dip,545,0.0
Instant,545,0.0
Not Available,545,0.0
Nut,545,319.644
Powder,545,0.0
Supplement,545,0.0
Tobacco,545,101.48400000000001
BreadCrumb,546,42.0
Candy,546,0.0
Default,546,0.0
Dip,546,0.0
Instant,546,0.0
Not Available,546,0.0
Nut,546,1278.848
Powder,546,80.0
Supplement,546,0.0
Tobacco,546,0.0
BreadCrumb,547,84.0
Candy,547,0.0
Default,547,0.0
Dip,547,0.0
Instant,547,0.0
Not Available,547,0.0
Nut,547,588.0
Powder,547,0.0
Supplement,547,0.0
Tobacco,547,0.0
BreadCrumb,552,0.0
Candy,552,0.0
Default,552,0.0
Dip,552,0.0
Instant,552,0.0
Not Available,552,0.0
Nut,552,365.46
Powder,552,0.0
Supplement,552,18.144
Tobacco,552,0.0
BreadCrumb,557,185.07999999999998
Candy,557,0.0
Default,557,0.0
Dip,557,0.0
Instant,557,0.0
Not Available,557,0.0
Nut,557,300.656
